,N_bkgr_only_x,N_bkgr_only_y,N_error_bkgr_only_x,N_error_bkgr_only_y,N_error_x,N_error_y,N_x,N_y,bkgr_count_x,bkgr_count_y,chi2_bkgr_only_x,chi2_bkgr_only_y,chi2_pvalue_bkgr_only_x,chi2_pvalue_bkgr_only_y,chi2_pvalue_x,chi2_pvalue_y,chi2_x,chi2_y,dfr,dmu,dsigma,edm_bkgr_only_x,edm_bkgr_only_y,edm_x,edm_y,event_ID,event_angle,event_class,event_energy,fr_error_x,fr_error_y,fr_x,fr_y,fval_bkgr_only_x,fval_bkgr_only_y,fval_x,fval_y,has_accurate_covar_bkgr_only_x,has_accurate_covar_bkgr_only_y,has_accurate_covar_x,has_accurate_covar_y,has_covariance_bkgr_only_x,has_covariance_bkgr_only_y,has_covariance_x,has_covariance_y,has_made_posdef_covar_bkgr_only_x,has_made_posdef_covar_bkgr_only_y,has_made_posdef_covar_x,has_made_posdef_covar_y,has_parameters_at_limit_bkgr_only_x,has_parameters_at_limit_bkgr_only_y,has_parameters_at_limit_x,has_parameters_at_limit_y,has_posdef_covar_bkgr_only_x,has_posdef_covar_bkgr_only_y,has_posdef_covar_x,has_posdef_covar_y,has_reached_call_limit_bkgr_only_x,has_reached_call_limit_bkgr_only_y,has_reached_call_limit_x,has_reached_call_limit_y,has_valid_parameters_bkgr_only_x,has_valid_parameters_bkgr_only_y,has_valid_parameters_x,has_valid_parameters_y,hesse_failed_bkgr_only_x,hesse_failed_bkgr_only_y,hesse_failed_x,hesse_failed_y,image_name,is_above_max_edm_bkgr_only_x,is_above_max_edm_bkgr_only_y,is_above_max_edm_x,is_above_max_edm_y,is_valid_bkgr_only_x,is_valid_bkgr_only_y,is_valid_x,is_valid_y,mu_error_x,mu_error_y,mu_x,mu_y,n_excess_bins_x,n_excess_bins_y,nfcn_bkgr_only_x,nfcn_bkgr_only_y,nfcn_total_bkgr_only_x,nfcn_total_bkgr_only_y,nfcn_total_x,nfcn_total_y,nfcn_x,nfcn_y,ngrad_bkgr_only_x,ngrad_bkgr_only_y,ngrad_total_bkgr_only_x,ngrad_total_bkgr_only_y,ngrad_total_x,ngrad_total_y,ngrad_x,ngrad_y,sig_count_x,sig_count_y,sig_density_x,sig_density_y,sigma_error_x,sigma_error_y,sigma_x,sigma_y,tolerance_bkgr_only_x,tolerance_bkgr_only_y,tolerance_x,tolerance_y,up_bkgr_only_x,up_bkgr_only_y,up_x,up_y
36,1447325.8838612107,1447435.04425491,1203.0485795526927,1203.0939463629545,1203.0618334918704,1203.1028319758677,1447357.7700416327,1447456.417145507,1444366.0144508579,1444893.6973043454,146.11613878843474,36.955745090786145,0.04050809306476971,0.999999999999947,0.5026796669387995,1.0,114.23253161545807,15.568506348697362,0.00029654755242692525,-0.47595614022503696,-0.43412242116102284,1.5015846243907696e-24,3.6375919634224826e-23,1.7800588047265636e-11,7.259314619438354e-10,608,-0.0649000033736229,NR,6,0.0004484516803355986,0.0005258896528418093,0.002067046346591174,0.0017704987941642488,146.1161387884347,36.95574509078614,114.23253161545809,15.568506348697364,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.0649000033736229__CYGNO_60_40_He_NR_6_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run5_ev608,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.2480654999867835,1.6399571172753322,288.11131793901933,288.58727407924437,72.0,73.0,5.0,5.0,24.0,24.0,136.0,146.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2991.7555907749056,2562.719841161424,549.0645349787926,435.6184800705309,1.15211577864227,1.987653325247344,5.448823226017431,5.882945647178454,0.1,0.1,0.1,0.1,1.0,1.0,1.0,1.0
37,1456740.5809050656,1456884.8555010713,1206.9550864177968,1207.0148534217396,1207.0539663387315,1207.1081803502118,1456979.2817095276,1457110.1736232897,1448483.3032063912,1448623.3445644362,383.4190948891985,239.14449880936246,8.296034693519688e-30,3.046800105196395e-10,0.03176354752865286,1.0,144.71824012920547,13.826373866626934,6.802989276762268e-06,0.2287653103363141,-0.2750223644535037,8.077935666899113e-22,1.0144596228982237e-20,1.2040553159095905e-11,1.3989333318743148e-13,693,-3.0971999168395996,NR,20,0.0004762133882172174,0.0004955558702776076,0.005831228082507548,0.005824425093230785,383.4190948891985,239.14449880936243,144.7182401292054,13.826373866626934,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-3.0971999168395996__CYGNO_60_40_He_NR_20_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run1_ev693,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.49261804406334464,0.5074604329706277,288.54196422572653,288.3131989153902,70.0,81.0,5.0,5.0,22.0,24.0,124.0,131.0,27.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8495.978503136274,8486.829058853355,1495.594868448368,1424.9949165458916,0.47675454900167397,0.5256389086902524,5.680668396482652,5.955690760936156,0.1,0.1,0.1,0.1,1.0,1.0,1.0,1.0
38,1445533.4117761743,1445635.8568734333,1202.303377475137,1202.345980430604,1202.305021865178,1202.3471511489922,1445537.3663161634,1445638.6704401465,1444671.282589321,1444551.1838240647,118.58822381704275,16.143126566677314,0.467473425807298,1.0,0.49209707546427933,1.0,114.63371787381779,13.3327630754533,-0.0001531103159448299,3.625930174896496,-3.706211221333566,4.617846208104716e-23,0.0,9.65954992094164e-10,2.4829005046581e-07,631,-1.2538000345230103,NR,1,0.0003605166834138118,0.0005860587229319045,0.0005991430917138611,0.000752253407658691,118.58822381704275,16.143126566677314,114.6337178738178,13.332763075453297,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-1.2538000345230103__CYGNO_60_40_He_NR_1_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run5_ev631,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3.6298968859933147,5.7896477210352595,289.1326150358114,285.5066848609149,60.0,75.0,5.0,5.0,24.0,23.0,263.0,146.0,27.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,866.0837268425784,1087.4866160817796,221.4499195188335,142.7676138010737,2.2903394822851206,5.929217378226712,3.9109688038018056,7.617180025135371,0.1,0.1,0.1,0.1,1.0,1.0,1.0,1.0
39,1457806.3689595887,1457923.0899544866,1207.3965248648371,1207.4448600890946,1207.5701703064597,1207.6161420383019,1458225.7135415494,1458336.7555212623,1446680.5027558103,1446568.206746017,544.6310399871466,427.91004513429067,5.027784432465426e-56,1.0100741533937101e-36,0.24114838378418602,1.0,125.28509465972269,14.235474618697848,-0.0001525428444231012,-0.16346485467846605,-0.2626160179640067,1.180942358535664e-19,9.774302156947924e-20,6.715396131729882e-10,3.6324907883354042e-09,651,2.8831000328063965,NR,20,0.00048278530005717746,0.0005076577346594074,0.007917300235845925,0.008069843080269026,544.6310399871466,427.91004513429067,125.28509465972269,14.23547461869785,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.8831000328063965__CYGNO_60_40_He_NR_20_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run5_ev651,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.3671266329935107,0.3842553895875828,287.6108610071129,287.77432586179134,73.0,80.0,5.0,5.0,22.0,22.0,121.0,121.0,25.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11545.2107857391,11768.54877524524,1965.0072390890164,1917.3201346540452,0.36010408753773493,0.4005293004675794,5.875403691180037,6.138019709144044,0.1,0.1,0.1,0.1,1.0,1.0,1.0,1.0
40,1457395.2171492612,1457487.8688513024,1207.2262494149522,1207.264622574225,1207.3999761038092,1207.43323382516,1457814.6255607412,1457895.0264041577,1446690.545355952,1446528.1787269276,512.7828507980644,420.1311487375924,1.2782011484075516e-50,1.7153279971138214e-35,0.9316335272711977,1.0,93.2934222247141,12.977637401337548,-0.00016609835205662078,0.5775180889145872,-0.3556202374624968,1.5483104404392493e-21,8.077935666899114e-22,2.2866624426397488e-07,3.779485303323751e-10,951,2.81850004196167,NR,20,0.0004797355539184744,0.0005114790149080503,0.007630654823832833,0.007796753175889454,512.7828507980644,420.13114873759247,93.29342222471409,12.977637401337548,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.81850004196167__CYGNO_60_40_He_NR_20_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run4_ev951,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.34621949926734985,0.372241496509639,288.3522311240175,287.77471303510293,72.0,71.0,5.0,5.0,22.0,22.0,120.0,122.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11124.080204789125,11366.847677230056,2017.7384955692746,1936.8387935950154,0.3719734380088008,0.42425349446329774,5.513142673947266,5.868762911409763,0.1,0.1,0.1,0.1,1.0,1.0,1.0,1.0
41,1449304.9445098347,1449395.8638498753,1203.870817218471,1203.908577597252,1203.8895730291872,1203.924061429901,1449350.1056966172,1449433.1485944658,1445623.4529365334,1446136.8380996634,145.05549021849066,54.13615012255773,0.04601784664527667,0.9999999252673694,0.8410669978744924,1.0,99.89432302263265,16.851423855425864,0.0002970511543753966,-0.7765346030760725,0.2522127537999248,1.3613171842046552e-21,6.260649930909372e-24,1.980746911429634e-11,2.0328444326388845e-11,938,0.2937000095844269,NR,6,0.0005187326414931876,0.00047451679809141936,0.002571257797157696,0.0022742066427822996,145.05549021849063,54.13615012255773,99.89432302263268,16.85142385542586,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.2937000095844269__CYGNO_60_40_He_NR_6_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run5_ev938,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.1924035239814517,1.2056781592174253,287.0186971711857,287.79523177426177,73.0,69.0,5.0,5.0,24.0,24.0,148.0,148.0,27.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3726.652760083758,3296.310494802398,635.4572064436938,587.3358642265767,1.3301525523709712,1.2167234635020328,5.8645219887265005,5.612309234926576,0.1,0.1,0.1,0.1,1.0,1.0,1.0,1.0
42,1445153.8704819072,1445255.6358017942,1202.1455281448527,1202.1878539652287,1202.1456569631953,1202.1878855407115,1445154.355784271,1445255.6969327605,1444775.8722183486,1445112.7769970368,118.12951811556822,16.364198206129252,0.4793289932508159,1.0,0.4096826804967033,1.0,117.82040977700126,16.289863234878375,0.00016300933584268026,8.670874388827201,2.8080231748018756,4.172019139886562e-22,4.969237146372387e-24,1.2675360364087917e-05,1.467474777893729e-07,411,-2.5058000087738037,NR,1,0.0005437141923415629,0.0003883526684224433,0.000261898367055047,9.888903121236672e-05,118.12951811556823,16.36419820612925,117.82040977700127,16.28986323487837,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-2.5058000087738037__CYGNO_60_40_He_NR_1_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run2_ev411,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,38.84106057384754,27.855145703257925,284.62430511988583,275.95343073105863,57.0,62.0,5.0,5.0,24.0,24.0,137.0,244.0,25.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,378.48356592238895,142.91993572383458,46.078993567385204,26.438379040733395,13.024333685589768,12.834680722750694,8.213798449588541,5.405775274786666,0.1,0.1,0.1,0.1,1.0,1.0,1.0,1.0
43,1456025.890614329,1456166.7117220648,1206.6589789081954,1206.7173284249038,1206.8258483521302,1206.869692330956,1456428.5620804618,1456534.4477485076,1445024.919972023,1445818.5768652537,523.1093861924244,382.28827834044796,2.3119363415751653e-52,1.2318858915842287e-29,0.34737379686119846,1.0,120.3682872443799,14.552286206572385,0.0004727662273694153,-0.13857916051932762,0.15882641380901852,1.7268561339437395e-19,1.0683069919474077e-19,4.659153779298463e-08,5.416266070671353e-11,468,2.7643001079559326,NR,20,0.0004945182894338015,0.0004880949609135599,0.007829867118335797,0.0073571008909663815,523.1093861924244,382.28827834044796,120.3682872443799,14.552286206572385,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.7643001079559326__CYGNO_60_40_He_NR_20_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run1_ev468,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.38060973424044714,0.387778572690197,287.7518966433798,287.8904758038991,74.0,75.0,5.0,5.0,22.0,22.0,120.0,134.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11403.642108438893,10715.870883253772,1912.432662284809,1846.267668250815,0.3873253087130981,0.4004317491685052,5.962898633416357,5.804072219607338,0.1,0.1,0.1,0.1,1.0,1.0,1.0,1.0
44,1447551.2305232205,1447665.0676784124,1203.142232160199,1203.1895385365224,1203.14355055347,1203.190017226475,1447554.4049034775,1447666.2290784228,1446831.7292249466,1447274.9536835295,125.76947676069722,11.93232158788511,0.2952062048218501,1.0,0.29669339814992757,1.0,122.5952137920141,10.770924427868215,0.00022895892987907405,15.774795306689043,0.6250528343307975,5.336718902461216e-22,6.672642855200919e-24,3.4259519678131644e-09,1.0039478399960556e-11,656,-2.8345000743865967,NR,1,0.00030136946590226334,0.0003126160598273717,0.0004992390448904075,0.0002702801150113335,125.76947676069723,11.932321587885108,122.59521379201412,10.770924427868215,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-2.8345000743865967__CYGNO_60_40_He_NR_1_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run3_ev656,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.8686593111326366,3.5893777936115643,306.28488579737257,290.5100904906835,64.0,59.0,5.0,5.0,24.0,23.0,272.0,266.0,27.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,722.6756785309144,391.2753948933396,209.96504211394029,138.90614454122726,1.3755369193353852,3.5745462014599902,3.4418857122832143,2.8168328779524168,0.1,0.1,0.1,0.1,1.0,1.0,1.0,1.0
45,1447969.3378498864,1448052.370413419,1203.3159758645847,1203.3504766607632,1203.3212407504757,1203.3597687243025,1447981.98894644,1448074.7264829986,1445265.4826423456,1445700.2172356024,116.66215012334001,33.629586581596186,0.5175330462587082,0.999999999999999,0.7599079878094274,1.0,103.99267236186898,11.27353300136323,0.0002362937712792714,-0.14514961082426225,4.70224132297651,1.173441266987447e-23,9.967629117979527e-24,2.1541522600791865e-07,1.8591651915987754e-11,211,-2.0831000804901123,NR,6,0.0007832383290029785,0.0004298167074046323,0.0018760636008123587,0.0016397698295330873,116.66215012334001,33.629586581596186,103.99267236186898,11.27353300136323,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-2.0831000804901123__CYGNO_60_40_He_NR_6_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run3_ev211,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3.374360562037928,1.3789973762631218,286.8670986972772,287.01224830810145,71.0,73.0,5.0,5.0,24.0,23.0,145.0,173.0,23.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2716.506304094299,2374.5092473961986,280.57845743225414,476.8507313360403,4.286929837532098,1.3206576565371086,9.681806397236329,4.979565074259819,0.1,0.1,0.1,0.1,1.0,1.0,1.0,1.0
46,1456511.2445216656,1456610.480569011,1206.8600763988832,1206.9011886130543,1207.0149173390973,1207.050700455926,1456885.0509743125,1456971.3965165475,1446010.4130999593,1446099.5753073764,474.7554787985688,375.51943118303996,2.712726510976856e-44,1.2994554004925835e-28,0.8213209963953145,1.0,100.98123467351914,14.603510526945218,2.375595609307307e-06,-0.6065502221579777,-0.17632552322360961,1.5090029361184653e-19,2.670767481386675e-20,2.9001567218126752e-09,4.061902593148716e-12,737,-2.731300115585327,NR,20,0.000499369681376319,0.0005039047734262946,0.00746430740509051,0.007461931809481202,474.75547879856873,375.51943118303996,100.98123467351914,14.603510526945218,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-2.731300115585327__CYGNO_60_40_He_NR_20_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run5_ev737,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.3881071522733191,0.40570610949076563,287.7103210412485,288.3168712634065,73.0,74.0,5.0,5.0,22.0,22.0,124.0,133.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10874.637874353226,10871.821209171076,1853.9697005206347,1799.3978522598818,0.41813178415624214,0.4261531729668339,5.865596331644143,6.041921854867753,0.1,0.1,0.1,0.1,1.0,1.0,1.0,1.0
47,1444556.9532370507,1444654.5035147867,1201.897230511909,1201.9378117611795,1201.8982591159943,1201.938093787126,1444559.419846172,1444655.1800074433,1443898.1908426292,1444279.132094626,114.04676297020862,16.496485213652466,0.5857902177079363,1.0,0.5728694865251719,1.0,111.58017948613497,15.819988534781132,0.00019743460424938357,-9.38786062744748,-0.585014415700122,5.880001543455981e-22,4.9315810868373974e-24,3.8821932258488415e-10,3.652946930445548e-11,117,-2.9874000549316406,NR,1,0.00033288057455385504,0.0003683679160725744,0.0004577374903783959,0.0002603028861290123,114.04676297020862,16.49648521365247,111.58017948613498,15.819988534781132,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-2.9874000549316406__CYGNO_60_40_He_NR_1_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run1_ev117,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3.320561472509562,6.964314269486372,281.7237245303935,291.111585157841,60.0,65.0,5.0,5.0,24.0,24.0,208.0,215.0,27.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,661.2290035428583,376.0479128171653,179.3327005174684,88.02252913231258,2.3207886938465125,5.418027929999044,3.6871635883186262,4.272178004018748,0.1,0.1,0.1,0.1,1.0,1.0,1.0,1.0
48,1456231.281101877,1456352.5863590923,1206.7440830503147,1206.7943426299375,1206.8863623848551,1206.9289279744712,1456574.6313597488,1456677.4606951058,1446536.0359363696,1446546.5050283007,458.71889777706343,337.41364093637026,1.1350498274151702e-41,5.188500884580967e-23,0.4746460281300371,1.0,115.2979353934667,12.53932764469123,-6.291821928660051e-05,-0.6398564999173573,-0.36133495603024013,7.690389252602369e-20,8.077935666899115e-22,4.237658758635967e-09,2.974720841986197e-11,334,2.3169000148773193,NR,20,0.0004770500021233881,0.000490991757619453,0.006891919718530355,0.006954837937816955,458.7188977770635,337.4136409363702,115.29793539346673,12.539327644691229,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.3169000148773193__CYGNO_60_40_He_NR_20_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run4_ev334,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.3835998321239042,0.4168475918854564,287.3089020008401,287.94875850075744,78.0,72.0,5.0,5.0,22.0,22.0,119.0,134.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10038.595423379335,10130.955666805188,1821.8525170090618,1725.464078849118,0.40606047449798116,0.4298300299245396,5.510103221670057,5.8714381777002975,0.1,0.1,0.1,0.1,1.0,1.0,1.0,1.0
49,1453785.6762974318,1453878.3276876016,1205.730349646873,1205.7687704029925,1205.839213597886,1205.885743872791,1454048.2095295696,1454160.4330460334,1444471.6692258683,1444696.1458214216,394.3237028832547,301.6723125312318,1.7876447417566161e-31,4.817320117188897e-18,0.1354740537999507,1.0,131.79042865286834,19.566951445682026,7.770270349855609e-05,-1.0174312025748122,0.4967446549835035,6.543127893907619e-20,1.2924697074385419e-20,1.2324238510305677e-11,5.79012489768471e-12,322,-1.3697999715805054,NR,20,0.0005093812995763038,0.0004880741995638163,0.006586122964106883,0.006508420260608327,394.32370288325467,301.6723125312318,131.79042865286831,19.56695144568203,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-1.3697999715805054__CYGNO_60_40_He_NR_20_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run3_ev322,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.5024524995190466,0.45077892043171736,287.24989594213105,288.26732714470586,72.0,76.0,5.0,5.0,22.0,22.0,133.0,134.0,27.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9576.540303701195,9464.287224611782,1493.1988666294003,1599.5902749762972,0.4898618935315067,0.4507516344211381,6.413439306526083,5.91669465154258,0.1,0.1,0.1,0.1,1.0,1.0,1.0,1.0
50,1445411.3371569875,1445513.7544322899,1202.2526097135415,1202.295203042202,2247.842266724263,1202.2952995806377,1445582.9034975346,1445519.9566370712,1444944.7589651346,1445284.9098707817,118.66284302152852,16.245567710107338,0.4655501749522763,1.0,0.6247265574994336,1.0,109.59598818557373,15.998344845512506,0.0002788408259036577,10.893492099257571,-4.205922573190151,1.1537376277801189e-23,5.003456949415725e-24,9.69327706379266e-05,5.4357719508856305e-05,775,-0.05260000005364418,NR,1,0.0013185394427344646,0.0005291666520429635,0.0004414444379883571,0.00016260361208469937,118.66284302152852,16.245567710107338,109.59598818557376,15.998344845512504,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.05260000005364418__CYGNO_60_40_He_NR_1_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run5_ev775,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0736403804580241,12.877594149685494,293.0061079806049,282.1126158813473,59.0,63.0,5.0,5.0,24.0,24.0,538.0,184.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,638.1445324000466,235.0467662897058,1979.8059397571153,51.906762727662745,0.6820979454847089,20.349228112967957,0.32232680970657906,4.52824938289673,0.1,0.1,0.1,0.1,1.0,1.0,1.0,1.0
51,1457969.0181728604,1458099.092513711,1207.4638789445446,1207.5177397810016,1207.6548603278634,1207.7044639329972,1458430.2499187654,1458550.0504814596,1446234.8174821332,1446259.8918987543,595.9818260508843,465.9074855997741,6.462045034797479e-65,7.646840330648287e-43,0.10077036098130826,1.0,134.7397068509896,14.927978607451404,-6.425859061821859e-05,-0.09938965255156518,-0.19548138496286427,8.10782916252169e-19,3.182297306911665e-19,9.977628488526997e-09,3.392540541619025e-09,741,-3.0627999305725098,NR,20,0.0005090751290448889,0.0005120153617432226,0.008362026526336419,0.008426285116954637,595.9818260508843,465.907485599774,134.7397068509896,14.927978607451408,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-3.0627999305725098__CYGNO_60_40_He_NR_20_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run3_ev741,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.35334185892053566,0.36752208088925536,287.92945283747747,288.02884249002904,72.0,75.0,5.0,5.0,22.0,22.0,123.0,120.0,25.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12195.432436632169,12290.158582705359,2054.695173957624,2004.6324469134056,0.3908394020511419,0.39200570019267367,5.935397421089036,6.1308788060519,0.1,0.1,0.1,0.1,1.0,1.0,1.0,1.0
52,1444202.766679542,1444312.9034509945,1201.7498771355583,1201.7956995095155,1201.7528702505826,1365.863433342671,1444209.9639637459,1444544.2173624127,1442868.0398293731,1444420.7330175966,122.23332048448461,12.096549005567717,0.37614418283346307,1.0,0.4815120996827162,1.0,115.03614516056433,11.578186770659041,0.0008436919790261522,-26.504767657780178,5.326957015963804,2.8006782818204976e-22,0.0,3.143510428322019e-10,0.00016966157712478645,597,-2.634000062942505,NR,1,0.0004051026416069185,0.0004077310880964618,0.0009291752361891204,8.548325716296819e-05,122.23332048448461,12.096549005567713,115.0361451605643,11.57818677065904,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-2.634000062942505__CYGNO_60_40_He_NR_1_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run2_ev597,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.44523637688175,0.922450302075147,288.58572360008924,315.0904912578694,66.0,59.0,5.0,5.0,24.0,23.0,172.0,299.0,25.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1341.9241343726947,123.48434481606974,269.7148222744043,-351.19430908375045,1.926645091389372,1.6783056019162,4.975344413987893,-0.35161260197591077,0.1,0.1,0.1,0.1,1.0,1.0,1.0,1.0
